zone_id,date,month,day_of_week,electricity_load,rainfall,temperature,humidity,equipment_age,maintenance_frequency,equipment_health,past_outages,grid_complexity,voltage_stability,outage
8,2025-10-17,10,4,59.97,6.63,7.75,47.91,15.62,11,0.95,1,0.565,1.0,0
8,2025-10-18,10,5,42.65,7.5,1.83,55.33,15.62,11,0.95,0,0.565,1.0,0
8,2025-10-19,10,6,46.46,7.29,14.36,49.96,15.62,11,0.95,0,0.565,1.0,0
8,2025-10-20,10,0,55.83,27.98,5.24,59.48,15.62,11,0.95,2,0.565,1.0,0
8,2025-10-21,10,1,69.66,13.5,5.36,54.76,15.62,11,0.95,1,0.565,1.0,0
8,2025-10-22,10,2,75.2,7.74,7.77,57.62,15.62,11,0.95,0,0.565,1.0,0
8,2025-10-23,10,3,69.39,7.65,9.22,49.03,15.62,11,0.95,2,0.565,1.0,1
8,2025-10-24,10,4,68.75,5.45,2.5,49.66,15.62,11,0.95,1,0.565,1.0,1
8,2025-10-25,10,5,48.35,8.9,11.57,57.79,15.62,11,0.95,2,0.565,1.0,1
8,2025-10-26,10,6,44.75,3.25,7.01,51.91,15.62,11,0.95,0,0.565,1.0,0
8,2025-10-27,10,0,78.34,10.29,4.15,52.42,15.62,11,0.95,0,0.565,1.0,0
8,2025-10-28,10,1,66.57,4.47,0.77,50.65,15.62,11,0.95,1,0.565,1.0,0
8,2025-10-29,10,2,72.67,14.87,3.31,56.05,15.62,11,0.95,1,0.565,1.0,1
8,2025-10-30,10,3,63.03,0.72,7.73,46.55,15.62,11,0.95,0,0.565,1.0,0
8,2025-10-31,10,4,61.24,15.04,6.61,45.93,15.62,11,0.95,0,0.565,1.0,0
8,2025-11-01,11,5,41.97,13.56,13.56,57.3,15.62,11,0.95,3,0.565,1.0,0
8,2025-11-02,11,6,42.28,10.95,11.43,61.41,15.62,11,0.95,0,0.565,1.0,0
8,2025-11-03,11,0,57.06,8.97,16.68,46.32,15.62,11,0.95,1,0.565,1.0,0
8,2025-11-04,11,1,73.76,17.04,9.76,60.77,15.62,11,0.95,0,0.565,1.0,0
8,2025-11-05,11,2,58.34,11.47,12.54,56.78,15.62,11,0.95,2,0.565,1.0,0
8,2025-11-06,11,3,62.97,3.97,13.72,51.18,15.62,11,0.95,2,0.565,1.0,0
8,2025-11-07,11,4,52.79,10.54,18.14,59.5,15.62,11,0.95,2,0.565,1.0,0
8,2025-11-08,11,5,42.78,7.67,9.74,59.08,15.62,11,0.95,4,0.565,1.0,0
8,2025-11-09,11,6,47.18,9.68,21.13,55.82,15.62,11,0.95,2,0.565,1.0,0
8,2025-11-10,11,0,63.61,10.27,8.54,60.02,15.62,11,0.95,4,0.565,1.0,0
8,2025-11-11,11,1,61.63,11.77,13.18,54.73,15.62,11,0.95,1,0.565,1.0,0
8,2025-11-12,11,2,60.06,0.55,13.11,49.35,15.62,11,0.95,1,0.565,1.0,0
8,2025-11-13,11,3,70.04,20.16,10.38,56.8,15.62,11,0.95,0,0.565,1.0,0
8,2025-11-14,11,4,57.39,2.05,13.66,54.0,15.62,11,0.95,0,0.565,1.0,0
8,2025-11-15,11,5,53.38,8.07,14.27,53.45,15.62,11,0.95,5,0.565,1.0,1
8,2025-11-16,11,6,51.94,7.09,8.18,50.0,15.62,11,0.95,0,0.565,1.0,0
8,2025-11-17,11,0,60.8,18.77,11.25,56.63,15.62,11,0.95,0,0.565,1.0,1
8,2025-11-18,11,1,74.81,10.64,10.69,61.65,15.62,11,0.95,2,0.565,1.0,0
8,2025-11-19,11,2,47.5,24.67,11.71,55.02,15.62,11,0.95,2,0.565,1.0,0
8,2025-11-20,11,3,65.61,11.99,13.45,55.08,15.62,11,0.95,3,0.565,1.0,0
8,2025-11-21,11,4,67.37,15.2,13.31,53.74,15.62,11,0.95,3,0.565,1.0,0
8,2025-11-22,11,5,57.87,15.26,12.15,57.08,15.62,11,0.95,2,0.565,1.0,0
8,2025-11-23,11,6,42.59,4.31,12.25,56.09,15.62,11,0.95,1,0.565,1.0,0
8,2025-11-24,11,0,62.06,7.88,13.37,47.06,15.62,11,0.95,0,0.565,1.0,0
8,2025-11-25,11,1,63.11,14.18,13.59,47.39,15.62,11,0.95,1,0.565,1.0,0
8,2025-11-26,11,2,70.72,14.81,11.44,58.95,15.62,11,0.95,2,0.565,1.0,1
8,2025-11-27,11,3,68.92,13.38,14.34,50.38,15.62,11,0.95,1,0.565,1.0,1
8,2025-11-28,11,4,70.13,13.74,10.56,56.27,15.62,11,0.95,0,0.565,1.0,0
8,2025-11-29,11,5,43.64,12.18,19.25,58.54,15.62,11,0.95,2,0.565,1.0,0
8,2025-11-30,11,6,50.61,8.95,8.7,49.07,15.62,11,0.95,2,0.565,1.0,1
8,2025-12-01,12,0,71.07,3.75,21.86,53.89,15.62,11,0.95,3,0.565,1.0,1
8,2025-12-02,12,1,60.21,5.17,17.87,49.47,15.62,11,0.95,0,0.565,1.0,1
8,2025-12-03,12,2,60.21,5.65,15.75,44.4,15.62,11,0.95,0,0.565,1.0,0
8,2025-12-04,12,3,63.05,0.6,17.27,49.68,15.62,11,0.95,2,0.565,1.0,0
8,2025-12-05,12,4,66.82,3.53,20.96,46.61,15.62,11,0.95,0,0.565,1.0,1
8,2025-12-06,12,5,46.68,8.5,19.0,55.89,15.62,11,0.95,1,0.565,1.0,0
8,2025-12-07,12,6,55.0,6.3,21.34,51.76,15.62,11,0.95,0,0.565,1.0,0
8,2025-12-08,12,0,68.92,1.8,11.42,53.27,15.62,11,0.95,0,0.565,1.0,0
8,2025-12-09,12,1,64.95,8.57,18.68,51.0,15.62,11,0.95,2,0.565,1.0,0
8,2025-12-10,12,2,64.5,7.09,25.28,53.53,15.62,11,0.95,4,0.565,1.0,1
8,2025-12-11,12,3,67.32,14.28,19.71,54.65,15.62,11,0.95,0,0.565,1.0,0
8,2025-12-12,12,4,60.6,3.37,20.57,60.27,15.62,11,0.95,1,0.565,1.0,0
8,2025-12-13,12,5,42.15,13.8,18.3,55.21,15.62,11,0.95,0,0.565,1.0,0
8,2025-12-14,12,6,57.73,9.23,19.55,51.02,15.62,11,0.95,2,0.565,1.0,1
8,2025-12-15,12,0,65.44,10.63,21.95,55.12,15.62,11,0.95,2,0.565,1.0,0
8,2025-12-16,12,1,66.99,6.34,18.04,60.2,15.62,11,0.95,2,0.565,1.0,1
8,2025-12-17,12,2,65.4,3.54,23.96,50.4,15.62,11,0.95,1,0.565,1.0,0
8,2025-12-18,12,3,59.71,9.42,24.39,53.91,15.62,11,0.95,3,0.565,1.0,0
8,2025-12-19,12,4,64.97,17.32,20.77,59.9,15.62,11,0.95,1,0.565,1.0,0
8,2025-12-20,12,5,43.93,9.92,19.41,53.18,15.62,11,0.95,0,0.565,1.0,0
8,2025-12-21,12,6,46.58,15.9,25.57,57.39,15.62,11,0.95,1,0.565,1.0,0
8,2025-12-22,12,0,68.72,1.74,19.61,50.84,15.62,11,0.95,0,0.565,1.0,1
8,2025-12-23,12,1,66.09,1.39,22.82,46.39,15.62,11,0.95,0,0.565,1.0,1
8,2025-12-24,12,2,62.79,11.62,26.15,52.86,15.62,11,0.95,1,0.565,1.0,1
8,2025-12-25,12,3,75.44,21.11,20.2,59.36,15.62,11,0.95,1,0.565,1.0,0
8,2025-12-26,12,4,76.76,5.22,20.61,53.03,15.62,11,0.95,1,0.565,1.0,0
8,2025-12-27,12,5,52.0,11.74,18.03,47.9,15.62,11,0.95,3,0.565,1.0,0
8,2025-12-28,12,6,41.93,5.71,22.2,54.77,15.62,11,0.95,3,0.565,1.0,1
8,2025-12-29,12,0,63.45,3.69,22.28,48.67,15.62,11,0.95,3,0.565,1.0,0
8,2025-12-30,12,1,45.3,19.49,23.39,63.28,15.62,11,0.95,3,0.565,1.0,0
8,2025-12-31,12,2,53.8,13.46,20.6,58.52,15.62,11,0.95,2,0.565,1.0,0
8,2026-01-01,1,3,69.57,25.36,30.77,67.24,15.62,11,0.95,0,0.565,1.0,1
8,2026-01-02,1,4,60.36,11.7,26.25,52.53,15.62,11,0.95,0,0.565,1.0,0
8,2026-01-03,1,5,54.15,10.83,30.65,43.06,15.62,11,0.95,1,0.565,1.0,0
8,2026-01-04,1,6,41.23,14.58,21.55,55.55,15.62,11,0.95,0,0.565,1.0,0
8,2026-01-05,1,0,68.62,10.58,32.96,56.15,15.62,11,0.95,0,0.565,1.0,0
8,2026-01-06,1,1,65.38,8.25,24.3,51.23,15.62,11,0.95,2,0.565,1.0,0
8,2026-01-07,1,2,61.13,12.02,28.79,64.62,15.62,11,0.95,1,0.565,1.0,0
8,2026-01-08,1,3,74.05,9.38,26.18,49.15,15.62,11,0.95,0,0.565,1.0,1
8,2026-01-09,1,4,60.98,11.68,29.75,54.57,15.62,11,0.95,3,0.565,1.0,1
8,2026-01-10,1,5,57.17,8.2,27.0,44.55,15.62,11,0.95,0,0.565,1.0,0
8,2026-01-11,1,6,47.54,4.05,25.94,37.48,15.62,11,0.95,0,0.565,1.0,0
8,2026-01-12,1,0,56.9,40.71,28.33,69.37,15.62,11,0.95,1,0.565,1.0,0
8,2026-01-13,1,1,61.46,6.37,25.44,46.74,15.62,11,0.95,0,0.565,1.0,1
8,2026-01-14,1,2,65.61,13.54,24.36,43.56,15.62,11,0.95,0,0.565,1.0,0
8,2026-01-15,1,3,63.18,9.52,26.12,51.54,15.62,11,0.95,2,0.565,1.0,0
8,2026-01-16,1,4,66.46,20.2,25.71,64.52,15.62,11,0.95,1,0.565,1.0,0
8,2026-01-17,1,5,49.02,1.23,30.52,57.73,15.62,11,0.95,0,0.565,1.0,0
8,2026-01-18,1,6,44.76,14.39,30.81,52.25,15.62,11,0.95,0,0.565,1.0,1
8,2026-01-19,1,0,63.82,5.6,26.69,58.08,15.62,11,0.95,3,0.565,1.0,1
8,2026-01-20,1,1,74.12,8.05,24.92,57.26,15.62,11,0.95,1,0.565,1.0,0
8,2026-01-21,1,2,61.6,3.56,25.2,55.76,15.62,11,0.95,0,0.565,1.0,0
8,2026-01-22,1,3,55.06,3.62,24.7,50.88,15.62,11,0.95,1,0.565,1.0,0
8,2026-01-23,1,4,60.76,4.9,24.26,65.43,15.62,11,0.95,0,0.565,1.0,0
8,2026-01-24,1,5,48.14,15.28,28.73,47.49,15.62,11,0.95,5,0.565,1.0,0
8,2026-01-25,1,6,49.35,10.76,21.31,55.95,15.62,11,0.95,1,0.565,1.0,0
8,2026-01-26,1,0,59.6,3.44,21.24,47.14,15.62,11,0.95,0,0.565,1.0,0
8,2026-01-27,1,1,61.16,17.19,29.45,56.68,15.62,11,0.95,1,0.565,1.0,0
8,2026-01-28,1,2,67.79,4.93,25.28,53.02,15.62,11,0.95,1,0.565,1.0,0
8,2026-01-29,1,3,61.91,13.51,22.55,53.08,15.62,11,0.95,1,0.565,1.0,0
8,2026-01-30,1,4,68.39,15.99,30.29,55.5,15.62,11,0.95,0,0.565,1.0,0
8,2026-01-31,1,5,50.92,14.19,25.28,61.04,15.62,11,0.95,0,0.565,1.0,0
8,2026-02-01,2,6,45.66,6.39,36.65,56.63,15.62,11,0.95,2,0.565,1.0,0
8,2026-02-02,2,0,72.74,11.93,32.9,48.92,15.62,11,0.95,0,0.565,1.0,1
8,2026-02-03,2,1,56.42,5.97,33.18,54.24,15.62,11,0.95,1,0.565,1.0,0
8,2026-02-04,2,2,69.07,7.52,30.29,55.84,15.62,11,0.95,1,0.565,1.0,1
8,2026-02-05,2,3,65.04,13.88,29.9,49.36,15.62,11,0.95,0,0.565,1.0,0
8,2026-02-06,2,4,64.41,9.41,33.6,52.13,15.62,11,0.95,0,0.565,1.0,0
8,2026-02-07,2,5,55.15,16.28,30.03,58.31,15.62,11,0.95,1,0.565,1.0,0
8,2026-02-08,2,6,53.28,7.77,38.14,53.93,15.62,11,0.95,1,0.565,1.0,0
8,2026-02-09,2,0,73.69,9.91,30.7,50.0,15.62,11,0.95,0,0.565,1.0,0
8,2026-02-10,2,1,66.27,6.71,37.4,59.42,15.62,11,0.95,2,0.565,1.0,0
8,2026-02-11,2,2,69.09,11.95,33.37,59.01,15.62,11,0.95,0,0.565,1.0,0
8,2026-02-12,2,3,68.24,16.59,33.66,62.78,15.62,11,0.95,2,0.565,1.0,0
8,2026-02-13,2,4,67.91,11.95,32.95,54.84,15.62,11,0.95,3,0.565,1.0,1
8,2026-02-14,2,5,56.31,26.49,35.19,61.72,15.62,11,0.95,2,0.565,1.0,0
8,2026-02-15,2,6,50.82,9.76,33.2,53.78,15.62,11,0.95,2,0.565,1.0,0
8,2026-02-16,2,0,55.27,9.38,34.22,47.73,15.62,11,0.95,1,0.565,1.0,1
8,2026-02-17,2,1,67.45,6.31,30.62,47.87,15.62,11,0.95,2,0.565,1.0,0
8,2026-02-18,2,2,65.56,9.73,30.5,45.03,15.62,11,0.95,1,0.565,1.0,1
8,2026-02-19,2,3,68.24,11.03,31.79,46.08,15.62,11,0.95,2,0.565,1.0,0
8,2026-02-20,2,4,61.16,11.8,27.2,55.37,15.62,11,0.95,0,0.565,1.0,1
8,2026-02-21,2,5,50.2,29.94,34.39,65.24,15.62,11,0.95,2,0.565,1.0,0
8,2026-02-22,2,6,48.9,5.12,33.6,48.08,15.62,11,0.95,1,0.565,1.0,0
8,2026-02-23,2,0,75.7,9.15,34.89,47.66,15.62,11,0.95,2,0.565,1.0,1
8,2026-02-24,2,1,51.13,6.17,36.61,57.39,15.62,11,0.95,2,0.565,1.0,0
8,2026-02-25,2,2,61.39,2.18,31.11,60.09,15.62,11,0.95,0,0.565,1.0,1
8,2026-02-26,2,3,63.62,23.57,31.18,58.85,15.62,11,0.95,1,0.565,1.0,1
8,2026-02-27,2,4,73.16,11.58,33.33,52.37,15.62,11,0.95,0,0.565,1.0,0
8,2026-02-28,2,5,50.64,9.84,29.24,46.54,15.62,11,0.95,2,0.565,1.0,1
8,2026-03-01,3,6,46.45,8.68,36.76,57.31,15.62,11,0.95,2,0.565,1.0,1
8,2026-03-02,3,0,48.86,7.13,35.16,54.55,15.62,11,0.95,2,0.565,1.0,1
8,2026-03-03,3,1,65.87,4.54,33.16,56.19,15.62,11,0.95,2,0.565,1.0,0
8,2026-03-04,3,2,76.44,1.88,31.74,47.53,15.62,11,0.95,3,0.565,1.0,0
8,2026-03-05,3,3,62.03,5.03,34.27,56.25,15.62,11,0.95,1,0.565,1.0,0
8,2026-03-06,3,4,57.62,8.0,34.16,52.81,15.62,11,0.95,0,0.565,1.0,1
8,2026-03-07,3,5,47.77,5.56,35.44,59.12,15.62,11,0.95,0,0.565,1.0,0
8,2026-03-08,3,6,44.95,3.8,34.79,53.94,15.62,11,0.95,2,0.565,1.0,0
8,2026-03-09,3,0,62.88,14.77,33.26,55.46,15.62,11,0.95,1,0.565,1.0,1
8,2026-03-10,3,1,59.4,4.37,34.89,55.23,15.62,11,0.95,0,0.565,1.0,0
8,2026-03-11,3,2,64.94,6.49,36.62,57.69,15.62,11,0.95,0,0.565,1.0,0
8,2026-03-12,3,3,56.13,11.05,33.12,52.38,15.62,11,0.95,1,0.565,1.0,1
8,2026-03-13,3,4,56.92,8.11,33.46,54.76,15.62,11,0.95,2,0.565,1.0,0
8,2026-03-14,3,5,44.06,13.12,35.06,57.28,15.62,11,0.95,1,0.565,1.0,0
8,2026-03-15,3,6,47.91,3.68,37.64,50.63,15.62,11,0.95,2,0.565,1.0,0
8,2026-03-16,3,0,57.11,6.74,33.22,62.56,15.62,11,0.95,1,0.565,1.0,0
8,2026-03-17,3,1,74.21,4.95,42.6,54.38,15.62,11,0.95,2,0.565,1.0,0
8,2026-03-18,3,2,64.97,9.23,38.48,49.41,15.62,11,0.95,2,0.565,1.0,0
8,2026-03-19,3,3,52.59,9.82,29.51,53.26,15.62,11,0.95,0,0.565,1.0,0
8,2026-03-20,3,4,66.15,1.44,37.62,58.73,15.62,11,0.95,1,0.565,1.0,0
8,2026-03-21,3,5,54.49,9.57,34.46,50.03,15.62,11,0.95,3,0.565,1.0,1
8,2026-03-22,3,6,49.78,3.59,29.71,49.79,15.62,11,0.95,1,0.565,1.0,1
8,2026-03-23,3,0,75.05,5.52,32.43,48.11,15.62,11,0.95,1,0.565,1.0,0
8,2026-03-24,3,1,61.79,7.97,38.5,40.36,15.62,11,0.95,2,0.565,1.0,0
8,2026-03-25,3,2,56.12,6.01,34.89,49.77,15.62,11,0.95,1,0.565,1.0,0
8,2026-03-26,3,3,61.09,2.77,38.53,45.27,15.62,11,0.95,4,0.565,1.0,0
8,2026-03-27,3,4,72.38,7.33,35.66,62.23,15.62,11,0.95,0,0.565,1.0,0
8,2026-03-28,3,5,51.8,4.19,36.82,45.24,15.62,11,0.95,0,0.565,1.0,1
8,2026-03-29,3,6,53.4,12.1,29.09,52.64,15.62,11,0.95,1,0.565,1.0,0
8,2026-03-30,3,0,71.15,13.23,29.62,50.22,15.62,11,0.95,2,0.565,1.0,1
8,2026-03-31,3,1,60.49,3.83,38.06,47.49,15.62,11,0.95,1,0.565,1.0,0
8,2026-04-01,4,2,71.82,11.29,33.35,55.77,15.62,11,0.95,0,0.565,1.0,1
8,2026-04-02,4,3,61.58,2.93,33.68,51.81,15.62,11,0.95,2,0.565,1.0,0
8,2026-04-03,4,4,62.97,8.81,33.27,57.87,15.62,11,0.95,1,0.565,1.0,1
8,2026-04-04,4,5,47.69,7.29,35.84,50.47,15.62,11,0.95,1,0.565,1.0,0
8,2026-04-05,4,6,46.74,14.18,31.35,57.98,15.62,11,0.95,1,0.565,1.0,0
8,2026-04-06,4,0,59.13,16.19,32.41,58.19,15.62,11,0.95,1,0.565,1.0,0
8,2026-04-07,4,1,63.31,2.15,27.96,50.77,15.62,11,0.95,0,0.565,1.0,0
8,2026-04-08,4,2,67.8,16.75,31.05,46.05,15.62,11,0.95,1,0.565,1.0,1
8,2026-04-09,4,3,67.28,23.71,30.56,53.68,15.62,11,0.95,4,0.565,1.0,0
8,2026-04-10,4,4,65.04,1.84,32.66,42.8,15.62,11,0.95,1,0.565,1.0,0
8,2026-04-11,4,5,42.04,9.27,27.7,47.97,15.62,11,0.95,5,0.565,1.0,0
8,2026-04-12,4,6,45.24,19.61,34.67,61.31,15.62,11,0.95,0,0.565,1.0,1
8,2026-04-13,4,0,58.34,7.5,39.46,55.82,15.62,11,0.95,5,0.565,1.0,0
8,2026-04-14,4,1,59.32,8.04,31.43,53.32,15.62,11,0.95,2,0.565,1.0,0
8,2026-04-15,4,2,70.41,9.77,35.57,49.72,15.62,11,0.95,0,0.565,1.0,0
8,2026-04-16,4,3,55.75,5.7,30.85,55.58,15.62,11,0.95,0,0.565,1.0,0
8,2026-04-17,4,4,70.76,12.9,38.05,54.8,15.62,11,0.95,3,0.565,1.0,0
8,2026-04-18,4,5,52.2,18.91,29.3,51.75,15.62,11,0.95,1,0.565,1.0,0
8,2026-04-19,4,6,53.54,13.99,35.85,54.34,15.62,11,0.95,2,0.565,1.0,0
8,2026-04-20,4,0,53.81,11.63,31.46,62.78,15.62,11,0.95,0,0.565,1.0,1
8,2026-04-21,4,1,55.35,4.98,34.37,55.02,15.62,11,0.95,2,0.565,1.0,1
8,2026-04-22,4,2,65.97,23.33,29.48,56.03,15.62,11,0.95,0,0.565,1.0,1
8,2026-04-23,4,3,67.96,0.21,28.26,45.88,15.62,11,0.95,1,0.565,1.0,0
8,2026-04-24,4,4,72.29,11.58,34.8,59.72,15.62,11,0.95,1,0.565,1.0,1
8,2026-04-25,4,5,39.59,14.47,33.8,54.71,15.62,11,0.95,1,0.565,1.0,0
8,2026-04-26,4,6,43.12,9.54,32.61,55.49,15.62,11,0.95,0,0.565,1.0,0
8,2026-04-27,4,0,69.22,4.12,35.5,49.87,15.62,11,0.95,2,0.565,1.0,0
8,2026-04-28,4,1,53.16,9.9,35.16,57.15,15.62,11,0.95,0,0.565,1.0,1
8,2026-04-29,4,2,57.59,10.45,33.58,46.78,15.62,11,0.95,2,0.565,1.0,0
8,2026-04-30,4,3,67.82,8.76,36.99,53.28,15.62,11,0.95,1,0.565,1.0,0
8,2026-05-01,5,4,61.81,5.91,28.01,57.79,15.62,11,0.95,1,0.565,1.0,1
8,2026-05-02,5,5,55.31,25.58,25.3,64.06,15.62,11,0.95,4,0.565,1.0,0
8,2026-05-03,5,6,47.47,12.68,30.39,47.19,15.62,11,0.95,3,0.565,1.0,0
8,2026-05-04,5,0,49.45,6.63,21.1,54.59,15.62,11,0.95,1,0.565,1.0,0
8,2026-05-05,5,1,78.89,7.44,27.83,51.82,15.62,11,0.95,1,0.565,1.0,1
8,2026-05-06,5,2,61.03,11.32,26.21,57.79,15.62,11,0.95,0,0.565,1.0,0
8,2026-05-07,5,3,62.0,7.09,28.41,53.42,15.62,11,0.95,2,0.565,1.0,0
8,2026-05-08,5,4,64.32,17.97,26.93,51.1,15.62,11,0.95,2,0.565,1.0,0
8,2026-05-09,5,5,42.72,10.35,25.5,63.69,15.62,11,0.95,0,0.565,1.0,0
8,2026-05-10,5,6,50.12,5.69,27.92,48.36,15.62,11,0.95,3,0.565,1.0,0
8,2026-05-11,5,0,67.81,10.65,21.75,60.2,15.62,11,0.95,1,0.565,1.0,1
8,2026-05-12,5,1,63.58,12.53,22.33,44.52,15.62,11,0.95,2,0.565,1.0,1
8,2026-05-13,5,2,60.43,3.79,27.08,50.78,15.62,11,0.95,1,0.565,1.0,0
8,2026-05-14,5,3,63.89,17.12,29.73,56.59,15.62,11,0.95,1,0.565,1.0,1
8,2026-05-15,5,4,66.37,7.56,28.85,55.46,15.62,11,0.95,1,0.565,1.0,1
8,2026-05-16,5,5,50.75,6.47,28.13,56.28,15.62,11,0.95,2,0.565,1.0,0
8,2026-05-17,5,6,47.19,6.83,31.13,51.06,15.62,11,0.95,2,0.565,1.0,0
8,2026-05-18,5,0,69.4,8.85,28.73,57.57,15.62,11,0.95,1,0.565,1.0,1
8,2026-05-19,5,1,67.54,8.61,26.59,51.88,15.62,11,0.95,1,0.565,1.0,0
8,2026-05-20,5,2,50.55,21.78,28.45,56.41,15.62,11,0.95,0,0.565,1.0,0
8,2026-05-21,5,3,54.43,5.87,26.62,59.84,15.62,11,0.95,4,0.565,1.0,1
8,2026-05-22,5,4,50.14,16.08,28.38,59.24,15.62,11,0.95,0,0.565,1.0,0
8,2026-05-23,5,5,43.6,11.87,21.55,52.33,15.62,11,0.95,1,0.565,1.0,1
8,2026-05-24,5,6,55.21,10.5,21.89,61.99,15.62,11,0.95,0,0.565,1.0,1
8,2026-05-25,5,0,62.72,10.92,25.25,56.89,15.62,11,0.95,0,0.565,1.0,0
8,2026-05-26,5,1,74.72,5.53,28.38,50.52,15.62,11,0.95,2,0.565,1.0,1
8,2026-05-27,5,2,61.93,5.59,23.56,56.89,15.62,11,0.95,0,0.565,1.0,0
8,2026-05-28,5,3,70.77,16.67,23.91,48.92,15.62,11,0.95,1,0.565,1.0,1
8,2026-05-29,5,4,56.69,8.51,25.8,48.43,15.62,11,0.95,2,0.565,1.0,0
8,2026-05-30,5,5,47.0,7.02,23.63,50.98,15.62,11,0.95,0,0.565,1.0,0
8,2026-05-31,5,6,46.68,13.41,29.67,47.42,15.62,11,0.95,1,0.565,1.0,0
8,2026-06-01,6,0,72.74,15.17,16.07,60.65,15.62,11,0.95,1,0.565,1.0,0
8,2026-06-02,6,1,65.27,19.89,19.47,56.14,15.62,11,0.95,3,0.565,1.0,0
8,2026-06-03,6,2,63.33,23.13,21.19,59.53,15.62,11,0.95,1,0.565,1.0,1
8,2026-06-04,6,3,74.16,34.67,24.02,69.06,15.62,11,0.95,2,0.565,1.0,0
8,2026-06-05,6,4,73.43,40.52,22.69,67.18,15.62,11,0.95,1,0.565,1.0,1
8,2026-06-06,6,5,49.62,26.8,21.68,51.69,15.62,11,0.95,1,0.565,1.0,0
8,2026-06-07,6,6,48.77,32.11,19.84,70.97,15.62,11,0.95,2,0.565,1.0,1
8,2026-06-08,6,0,57.05,28.09,18.38,61.36,15.62,11,0.95,2,0.565,1.0,0
8,2026-06-09,6,1,57.12,23.64,15.25,65.72,15.62,11,0.95,2,0.565,1.0,0
8,2026-06-10,6,2,58.78,59.95,22.83,75.39,15.62,11,0.95,0,0.565,0.999,0
8,2026-06-11,6,3,57.91,52.68,21.75,72.62,15.62,11,0.95,1,0.565,1.0,1
8,2026-06-12,6,4,60.61,34.78,22.86,63.46,15.62,11,0.95,1,0.565,1.0,1
8,2026-06-13,6,5,49.75,36.62,18.15,60.85,15.62,11,0.95,1,0.565,1.0,0
8,2026-06-14,6,6,43.61,23.37,22.67,56.66,15.62,11,0.95,0,0.565,1.0,0
8,2026-06-15,6,0,69.77,4.5,19.87,53.96,15.62,11,0.95,0,0.565,1.0,1
8,2026-06-16,6,1,59.2,31.12,20.87,58.97,15.62,11,0.95,2,0.565,1.0,0
8,2026-06-17,6,2,72.27,70.24,19.99,80.67,15.62,11,0.95,2,0.565,0.989,0
8,2026-06-18,6,3,68.77,78.14,21.98,86.5,15.62,11,0.95,0,0.565,0.977,0
8,2026-06-19,6,4,72.89,42.69,17.96,65.35,15.62,11,0.95,1,0.565,1.0,0
8,2026-06-20,6,5,35.48,34.54,21.37,71.04,15.62,11,0.95,1,0.565,1.0,0
8,2026-06-21,6,6,49.86,10.92,17.03,54.99,15.62,11,0.95,2,0.565,1.0,0
8,2026-06-22,6,0,54.38,16.2,17.33,53.84,15.62,11,0.95,2,0.565,1.0,1
8,2026-06-23,6,1,70.14,16.0,20.44,52.11,15.62,11,0.95,1,0.565,1.0,0
8,2026-06-24,6,2,75.09,39.96,20.07,65.03,15.62,11,0.95,1,0.565,1.0,0
8,2026-06-25,6,3,59.06,47.2,19.89,76.1,15.62,11,0.95,0,0.565,0.998,0
8,2026-06-26,6,4,56.86,5.11,18.19,57.98,15.62,11,0.95,1,0.565,1.0,0
8,2026-06-27,6,5,47.31,13.17,17.77,56.92,15.62,11,0.95,1,0.565,1.0,1
8,2026-06-28,6,6,47.48,27.48,17.23,61.21,15.62,11,0.95,1,0.565,1.0,1
8,2026-06-29,6,0,71.81,64.86,16.63,77.62,15.62,11,0.95,2,0.565,0.995,1
8,2026-06-30,6,1,74.96,56.42,19.85,73.31,15.62,11,0.95,2,0.565,1.0,0
8,2026-07-01,7,2,70.48,52.85,13.46,75.18,15.62,11,0.95,2,0.565,1.0,1
8,2026-07-02,7,3,70.04,34.38,11.68,65.86,15.62,11,0.95,0,0.565,1.0,0
8,2026-07-03,7,4,59.51,33.48,12.69,74.42,15.62,11,0.95,0,0.565,1.0,0
8,2026-07-04,7,5,44.73,31.42,12.32,60.07,15.62,11,0.95,0,0.565,1.0,0
8,2026-07-05,7,6,34.59,37.17,9.3,63.38,15.62,11,0.95,0,0.565,1.0,0
8,2026-07-06,7,0,70.24,16.88,13.3,53.63,15.62,11,0.95,2,0.565,1.0,1
8,2026-07-07,7,1,61.35,38.4,9.39,59.13,15.62,11,0.95,2,0.565,1.0,0
8,2026-07-08,7,2,51.41,60.84,12.06,79.41,15.62,11,0.95,2,0.565,0.991,0
8,2026-07-09,7,3,70.42,40.26,11.87,63.88,15.62,11,0.95,2,0.565,1.0,0
8,2026-07-10,7,4,60.67,24.94,15.33,55.4,15.62,11,0.95,4,0.565,1.0,0
8,2026-07-11,7,5,50.59,55.7,10.4,72.49,15.62,11,0.95,1,0.565,1.0,0
8,2026-07-12,7,6,42.03,73.27,12.63,71.75,15.62,11,0.95,0,0.565,1.0,0
8,2026-07-13,7,0,70.36,46.93,12.32,73.02,15.62,11,0.95,0,0.565,1.0,0
8,2026-07-14,7,1,63.72,29.14,7.66,49.81,15.62,11,0.95,1,0.565,1.0,1
8,2026-07-15,7,2,60.74,20.47,14.89,61.1,15.62,11,0.95,2,0.565,1.0,1
8,2026-07-16,7,3,62.82,9.55,12.54,46.96,15.62,11,0.95,0,0.565,1.0,0
